Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","16232.41","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","92957.94","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","99.21","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","520","Nauru","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","130.81","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","520","Nauru","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0.07","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","520","Nauru","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","130.74","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","520","Nauru","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","28.28","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5510","Production","02211","Raw milk of cattle","2022","2022","t","1101812","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1065.9","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5520","Feed","02211","Raw milk of cattle","2022","2022","t","25985.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5016","Loss","02211","Raw milk of cattle","2022","2022","t","64116.2","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5023","Processed","02211","Raw milk of cattle","2022","2022","t","517267.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","63.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","495445.53","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","44.44","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5510","Production","02211","Raw milk of cattle","2022","2022","t","14533740","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1016268.15","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","352117.08","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1434694.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5023","Processed","02211","Raw milk of cattle","2022","2022","t","12663196.85","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1100000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","171.58","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5510","Production","02211","Raw milk of cattle","2022","2022","t","446","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","4285.58","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","351.03","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","38.73","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","36.56","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","4305.26","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","40.68","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5510","Production","02211","Raw milk of cattle","2022","2022","t","21051000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1285.92","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","258005.19","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5520","Feed","02211","Raw milk of cattle","2022","2022","t","12556.94","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5016","Loss","02211","Raw milk of cattle","2022","2022","t","210522.86","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5023","Processed","02211","Raw milk of cattle","2022","2022","t","20469755.98","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","101444.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","53.6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5510","Production","02211","Raw milk of cattle","2022","2022","t","1436683.9","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","2643.63","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","6278.59","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5520","Feed","02211","Raw milk of cattle","2022","2022","t","21617.19","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5016","Loss","02211","Raw milk of cattle","2022","2022","t","71963.61","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5023","Processed","02211","Raw milk of cattle","2022","2022","t","747785.85","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","591682.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","233.3","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5510","Production","02211","Raw milk of cattle","2022","2022","t","705668.83","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1475.22","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5520","Feed","02211","Raw milk of cattle","2022","2022","t","8150","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5016","Loss","02211","Raw milk of cattle","2022","2022","t","36650.69","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5023","Processed","02211","Raw milk of cattle","2022","2022","t","388929.23","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","273414.14","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","28.58","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5510","Production","02211","Raw milk of cattle","2022","2022","t","527437.12","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","2411.45","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","9.97","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5016","Loss","02211","Raw milk of cattle","2022","2022","t","47235.28","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5023","Processed","02211","Raw milk of cattle","2022","2022","t","238427.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","244175.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","3.06","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5510","Production","02211","Raw milk of cattle","2022","2022","t","334018.7","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","23424.53","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","263.63","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","54703.1","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","29971.31","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","208237.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","64267.83","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","84.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5510","Production","02211","Raw milk of cattle","2022","2022","t","1494018","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","79.33","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","3118.06","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5520","Feed","02211","Raw milk of cattle","2022","2022","t","58042.71","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5016","Loss","02211","Raw milk of cattle","2022","2022","t","4515.12","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5023","Processed","02211","Raw milk of cattle","2022","2022","t","1256983.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","171446.37","E","Estimated value",""
